0, 0, 157.87265014648438
0, 100, 10.236114501953125
0, 200, 5.874206066131592
0, 300, 7.318309783935547
0, 400, 4.96824836730957
0, 500, 1.5199573040008545
0, 600, 1.163320779800415
0, 700, 1.7920551300048828
0, 800, 0.2684038281440735
0, 900, 3.0478382110595703
1, 0, 0.5414371490478516
1, 100, 0.2696927785873413
1, 200, 0.2602006196975708
1, 300, 0.2598125636577606
1, 400, 0.30897825956344604
1, 500, 0.257032185792923
1, 600, 0.7626971006393433
1, 700, 0.27227407693862915
1, 800, 0.25616455078125
1, 900, 0.2558581233024597
2, 0, 0.2755139470100403
2, 100, 0.267921507358551
2, 200, 0.2591612935066223
2, 300, 0.25900936126708984
2, 400, 0.407340943813324
2, 500, 0.2561753988265991
2, 600, 0.2569529414176941
2, 700, 0.25594469904899597
2, 800, 0.2533969283103943
2, 900, 0.2523583173751831
3, 0, 0.26002371311187744
3, 100, 0.2538169026374817
3, 200, 0.2544114291667938
3, 300, 0.25322118401527405
3, 400, 0.25304433703422546
3, 500, 0.2521544396877289
3, 600, 0.2523352801799774
3, 700, 0.2526004910469055
3, 800, 0.2525421380996704
3, 900, 0.251598596572876
4, 0, 0.25574591755867004
4, 100, 0.2523847222328186
4, 200, 0.25230729579925537
4, 300, 0.25225305557250977
4, 400, 0.25237834453582764
4, 500, 0.25169506669044495
4, 600, 0.2518511414527893
4, 700, 0.2518259882926941
4, 800, 0.2518962621688843
4, 900, 0.2513018846511841
5, 0, 0.25458163022994995
5, 100, 0.2517968416213989
5, 200, 0.2517370581626892
5, 300, 0.25171852111816406
5, 400, 0.2519869804382324
5, 500, 0.2514406442642212
5, 600, 0.2515724301338196
5, 700, 0.25164100527763367
5, 800, 0.25157564878463745
5, 900, 0.2511623501777649
6, 0, 0.25374287366867065
6, 100, 0.2515065670013428
6, 200, 0.2514660656452179
6, 300, 0.2515146732330322
6, 400, 0.2516646981239319
6, 500, 0.25125840306282043
6, 600, 0.2513490915298462
6, 700, 0.2525255084037781
6, 800, 0.25131916999816895
6, 900, 0.25103795528411865
7, 0, 0.25478217005729675
7, 100, 0.251341313123703
7, 200, 0.2512715756893158
7, 300, 0.2513553500175476
7, 400, 0.2514225244522095
7, 500, 0.2511182427406311
7, 600, 0.25119900703430176
7, 700, 0.25187891721725464
7, 800, 0.2511380910873413
7, 900, 0.2509491443634033
8, 0, 0.2536367177963257
8, 100, 0.2512211203575134
8, 200, 0.251143217086792
8, 300, 0.25121885538101196
8, 400, 0.25127464532852173
8, 500, 0.25100600719451904
8, 600, 0.25108909606933594
8, 700, 0.25120246410369873
8, 800, 0.2510058283805847
8, 900, 0.2508805990219116
9, 0, 0.2534301280975342
9, 100, 0.25114190578460693
9, 200, 0.25105011463165283
9, 300, 0.2511047124862671
9, 400, 0.25116920471191406
9, 500, 0.2509053349494934
9, 600, 0.2510051429271698
9, 700, 0.2512827217578888
9, 800, 0.25090277194976807
9, 900, 0.25083300471305847
